term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,sr,sv,zh
841-22-40,heat insulation lining,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-40,بطانة العزل الحراري,"Wärmeisolierungszustellung, f",heat insulation lining,revestimiento de aislamiento térmico,"revêtement d'isolation thermique, m",rivestimento termo isolante,断熱性ライニング,단열성 벽단열내벽,wykładzina termoizolacyjna,revestimento isolante térmico,"топлотноизолациона облога, ж јд",värmeisolerande infodring,隔热炉衬
841-22-41,furnace tilting system,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-41,نظام إمالة الفرن,"Ofenkippsystem, n",furnace tilting system,sistema basculante de un horno,"système de basculement d'un four, m",sistema di inclinazione del forno,炉傾斜装置,노 경사장치,mechanizm przechylania pieca,sistema de basculamento de um forno,"систем за нагињање пећи, м јд",tippningssystem,倾炉系统
841-22-42,charge feeder,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-42,مغذي الشحنة,"Chargenförderer, m",charge feeder,dispositivo de alimentación de la carga,"dispositif d'alimentation de la charge, m",alimentatore del carico,被加熱物供給装置,연료 공급기,podajnik wsadu,alimentador de carga,"транспортер шарже, м јд",matningssystem,送料器
841-22-43,chain conveyor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-43,ناقل ذو سلسلة,"Kettenförderer, m",chain conveyor,transportador de cadena,"transporteur à chaîne, m",trasportatore a catena,チェーンコンベヤー,체인 컨베이어체인 수송기,przenośnik łańcuchowy,transportador de cadeia,"ланчани транспортер, м јд",kedjematare,链条输送装置
841-22-44,vibrating conveyor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-44,ناقل هزاز,"Vibrationsförderer, m",vibrating conveyor,transportador por vibracióntransportador vibratorio,"transporteur vibrant, m",convogliatore di vibrazioni,震動式コンベヤー,진동식 컨베이어,przenośnik wibracyjny,transportador vibrante,"вибрациони транспортер, м јд",vibrationstransportör,振动输送装置
841-22-45,shaker conveyor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-45,ناقل رجراج,"Schüttelförderer, mSchüttelrinne, f",shaker conveyor,transportador de vaivéntransportador por sacudidas,"transporteur par secousses, mtransporteur à secousses, mconvoyeur à secousses, m",convogliatore a scosse,振動式コンベヤー,진동식 컨베이어쉐이커 컨베이어,przenośnik wstrząsowy,transportador por sacudidelas,"пулсациони транспортер, м јд",skaktransportör,振底输送装置
841-22-46,charging basket,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-46,سلة الشحن,"Beschickungskorb (der Ofenheizkammer), m",charging basket,cesto cargador,"panier de chargement, m",cesta di caricamento,被加熱物用かご,연료 통,kosz wsadowy,cesto de carregamento,"корпа за шаржирање, ж јд",chargeringskorg,料筐
841-22-47,charging tray,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-47,طبق الشحن,"Beschickungsplatte, f",charging tray,bandeja de carga,"plateau de chargement, m",vassoio di caricamento,被加熱物用トレイ,연료 쟁반,paleta wsadowa,tabuleiro de carregamento,"носач шарже, м јд",chargeringsbricka,料盘
841-22-48,crystallizer,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-48,إناء البلورة,"Kristallisator, m",crystallizer,cristalizador,"cristallisoir, mcristalliseur, mcristallisateur, m",cristallizzatore,積層凝固装置,결정기,krystalizator,cristalizador,"кристализатор, м јд",götkokill,结晶器
841-22-49,retort,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-49,معوجة,"Retorte, f",retort,mufla (1),moufle (1) m,storta,レトルト,난로레토르트,retorta,mufla,"реторта, ж јд",muffel,炉罐
841-22-50,crucible,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-50,بوتقة,"Tiegel, m",crucible,crisol,"creuset, m",crogiuolo,るつぼ,도가니,tygiel,cadinho,"лонац, м јд",degel,坩埚
841-22-51,ladle,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-51,مغرفة (الصبّ),"Gießpfanne, f",ladle,cazo de colada,"poche (de coulée), f",siviera,取なべ取べ,도가니,kadź,colher (de vazamento),"изливни лонац, м јд",skänk,钢包浇包
841-22-52,charging tundish,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-52,قمع الشحن,"Zwischenpfanne, f",charging tundish,repartidor de carga,"répartiteur (de chargement), m",paniera di caricamento,被加熱物用大皿,연료 깔대기,kadź pośrednia,repartidor (de carregamento),"међусуд, м јд",tapplåda,中间包
841-22-53,inspection hole,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-53,فتحة التفتيش,"Schauloch, n",inspection hole,mirilla,"regard, m",foro di ispezione (osservazione),検査孔,검사 구멍,wziernik,janela de inspecção,"контролни отвор, м јд",inspektionsöppning,观察孔
841-22-54,gas generator,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-54,مولد الغاز,"Gasgenerator, m",gas generator,generador de gas,"générateur de gaz, m",generatore di gas,ガス発生機,가스 발생기,generator atmosfery,gerador de gás,"генератор гаса, м јд",gasgenerator,气体发生器
841-22-55,inert atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-55,جو خاملغـلاف هامد,"inerte Atmosphäre, fneutrale Atmosphäre, f",inert atmosphereneutral atmosphere,atmósfera inerte,"atmosphère inerte, f",atmosfera inerte,不活性雰囲気中性雰囲気,불활성 분위기중성 분위기,atmosfera obojętna,atmosfera inerte,"инертна атмосфера, ж јднеутрална атмосфера, ж јд",inert atmosfär,惰性气氛中性气氛
841-22-56,reducing atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-56,جوّ مختزل (غير موات للتأكسد),"reduzierende Atmosphäre, f",reducing atmosphere,atmósfera reductora,"atmosphère réductrice, f",atmosfera riducente,還元性雰囲気,환원성 분위기,atmosfera redukująca,atmosfera redutora,"редукциона атмосфера, ж јд",reducerande atmosfär,还原气氛
841-22-57,oxidizing atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-57,جوّ الأكسدة,"oxidierende Atmosphäre, f",oxidizing atmosphere,atmósfera oxidante,"atmosphère oxydante, f",atmosfera ossidante,酸化性雰囲気,산화성 분위기,atmosfera utleniająca,atmosfera oxidante,"оксидациона атмосфера, ж јд",oxiderande atmosfär,氧化气氛
841-22-58,processing atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-58,جوّ العمل,"Prozessgasatmosphäre, f",processing atmosphere,atmósfera de trabajo,"atmosphère de travail, f",atmosfera del processo di lavorazione,加工性雰囲気,가공성 분위기처리 분위기,atmosfera technologiczna,atmosfera de processamento,"радна атмосфера, ж јд",ugnsatmosfär,工艺气氛
841-22-59,controlled atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-59,جوّ مراقب,"gesteuerte Atmosphäre, f",controlled atmosphere,atmósfera controlada,"atmosphère contrôlée, f",atmosfera controllata,制御された雰囲気,분위기 가스,atmosfera regulowana,atmosfera controlada,"контролисана атмосфера, ж јд",styrd atmosfär,可控气氛
841-22-60,nitrogen-based atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-60,جو نيتروجيني,"Stickstoffatmosphäre, f",nitrogen-based atmosphere,atmósfera de nitrógeno,"atmosphère azotée, f",atmosfera a base di azoto,窒素ベース雰囲気,질소기반 분위기,atmosfera azotowa,atmosfera azotada,"атмосфера на бази азота, ж јд",kvävgasatmosfär,氮基气氛
841-22-61,natural atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-61,جوّ طبيعي,"natürliche Atmosphäre, f",natural atmosphere,atmósfera natural,"atmosphère naturelle, f",atmosfera naturale,そのままの雰囲気,자연 분위기,atmosfera naturalna,atmosfera natural,"природна атмосфера, ж јд",naturlig atmosfär,自然气氛
841-22-62,synthetic atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-62,جوّ اصطناعي,"künstliche Atmosphäre, f",synthetic atmosphere,atmósfera sintética,"atmosphère synthétique, f",atmosfera sintetica,人工的雰囲気,인공적 분위기,atmosfera z ciekłych związków organicznych,atmosfera sintética,"синтетичка атмосфера, ж јд",syntetisk atmosfär,合成气氛
841-22-63,endothermic atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-63,جو  ماص للحرارة,"endotherme Atmosphäre, fEndogas, n",endothermic atmosphereendogas,atmósfera endotérmica,"atmosphère endothermique, f",atmosfera  endotermica,吸熱性雰囲気中の放出ガス,흡열성 분위기,atmosfera endotermiczna,atmosfera endotérmica,"ендотермна атмосфера, ж јдендогас, м јд",endotermisk atmosfär,吸热式气氛
841-22-64,exothermic atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-64,جو  طارد للحرارة,"exotherme Atmosphäre, fExogas, n",exothermic atmosphereexogas,atmósfera exotérmica,"atmosphère exothermique, f",atmosfera  esotermica,発熱性雰囲気中の放出ガス,발열성 분위기,atmosfera egzotermiczna,atmosfera exotérmica,"егзотермна атмосфера, ж јдегзогас, м јд",exotermisk atmosfär,放热式气氛
841-22-65,generator atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-65,جوّ المولّد,"Generatoratmosphäre, f",generator atmosphere,atmósfera del generador,"atmosphère du générateur, f",atmosfera del generatore,ガス発生装置による雰囲気,발생기 분위기,atmosfera generatorowa,atmosfera do gerador,"генератор атмосфере, м јд",generatorgas,发生器气氛
841-22-66,nitrogen-hydrogen atmosphere,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-66,جوّ نتروجيني هيدروجيني,"Stickstoff-Wasserstoff-Atmosphäre, f",nitrogen-hydrogen atmosphere,atmósfera de nitrógeno-hidrógeno,"atmosphère azote-hydrogène, f",atmosfera con azoto-idrogeno,窒素水素雰囲気,질소수소 분위기,atmosfera azotowo-wodorowa,atmosfera nitro-hidrogenada,"азотно-водонична атмосфера, ж јд",kväve-väteatmosfär,氮氢气氛
841-22-67,characteristic value of an electroheat installation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-67,قيمة مميزة لتجهيزات كهروحرارية,"Kennwert einer Elektrowärmeanlage, m",characteristic value of an electroheat installation,valor característico de una instalación electrotérmica,"valeur caractéristique d'une installation électrothermique, f",valore caratteristico di una installazione elettrotermica,電熱装置の特性値,전열설비 특성치,wielkość charakterystyczna instalacji elektrotermicznej,valor característico de uma instalação electrotérmica,"карактеристичне вредности електротермичког постројења, ж мн",,电热装置特性值
841-22-68,thermal efficiency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-68,كفاءة حرارية,"thermischer Wirkungsgrad, m",thermal efficiency,rendimiento térmico,"rendement thermique, m",efficienza termica,熱効率,열효율,sprawność cieplna,eficiência térmica,"термичка ефикасност, ж јд",termisk verkningsgrad,热效率
841-22-69,electrothermal efficiency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=841-22-69,كفاءة كهروحرارية,"elektrothermischer Wirkungsgrad, m",electrothermal efficiency,rendimiento electrotérmico,"rendement électrothermique, m",efficienza elettrotermica,電熱効率,전열 효율,sprawność elektrotermiczna,eficiência electrotérmica,"електротермичка ефикасност, ж јд",elektrotermisk verkningsgrad,电热效率
