term_id,term,term_url,ar,de,en,es,fi,fr,it,ja,ko,pl,pt,sv,zh
801-29-14,tone-corrected perceived noise level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-14,مستوى ضوضاء مدرك مصحح لنغمة نقية,"tonkorrigierter “perceived-noise-level”, m",tone-corrected perceived noise level,nivel acústico corregidonivel de ruido percibido por los sonidos puros,ääneskorjattu meluisuustaso,"niveau de bruit perçu corrigé pour les sons purs, m",livello di rumore percepito-ponderato,純音補正知覚騒音レベル,음색 보정 인식 소음 수준,poziom hałasu odczuwanego korygowany tonalnie,nível de ruído apercebido corrigido para os sons puros,,纯音校正感觉噪声级
801-29-15,effective perceived noise level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-15,مستوى ضوضاءِ مدرك فعّالِ,"effektiver “perceived-noise-level”, m",effective perceived noise level,nivel efectivo de ruido percibido,tehollinen meluisuustaso,"niveau effectif de bruit perçu, m",livello di rumore effettivamente percepito,実効知覚騒音レベル,실효 지각 잡음 수준,poziom hałasu odczuwanego efektywny,nível efectivo de ruído apercebido,,有效感觉噪声级
801-29-16,air conduction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-16,توصيل هوائي,"Luftleitung, f",air conduction,conducción aérea,ilmajohtuminen,"conduction aérienne, fconduction aérotympanique, f",conduzione per via aerea,気導,공기 전도,przewodzenie powietrzne,condução aérea,luftledning,气导
801-29-17,bone conduction,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-17,توصيل عظمى,"Knochenleitung, f",bone conduction,conducción ósea,luujohtuminen,"conduction osseuse, f",conduzione per via ossea,骨導,골전도,przewodzenie kostne,condução óssea,benledning,骨导
801-29-18,threshold of hearing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-18,مبدئ السمع,"Hörschwelle, f",threshold of hearingthreshold of audibility,umbral de audición,kuulokynnys,"seuil d'audition, m",soglia uditiva,最小可聴値聴覚域値,최소가청치,próg słyszeniapróg słyszalności,limiar de audibilidadelimiar de audição,hörtröskel,听阈
801-29-19,masked threshold,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-19,مبدئ السمع المحجوب,"Mithörschwelle, f",masked threshold,umbral de audición enmascarada,peittokynnys,"seuil d'audition masquée, m",soglia di mascheramento,マスキング下の域値,마스크 임계치가청 임계치,próg słyszenia maskowany,limiar de audibilidade mascarado,maskeringströskel,被掩蔽阈
801-29-20,normal threshold of hearing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-20,مبدئ السمع العادى,"Normalhörschwelle, f",normal threshold of hearing,umbral normal de audición,normaali kuulokynnys,"seuil normal d'audition, m",soglia uditiva normale,正常最小可聴値正常聴覚域値,정규 최소 가청치,próg słyszenia normalny,limiar normal de audibilidade,normal hörtröskel,正常听阈
801-29-21,standard threshold of hearing,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-21,مبدئ السمع القياسى,"Standardhörschwelle, f",standard threshold of hearing,umbral de audición normalizado,standardoitu kuulokynnys,"seuil d'audition normalisé, m",soglia uditiva normalizzata,標準最小可聴値標準聴覚域値,표준 최소 가청치,próg słyszenia znormalizowany,limiar de audibilidade normalizado,normerad hörtröskel,标准听阈
801-29-22,threshold of pain (in electroacoustics),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-22,مبدئ الألم في علم الكهروصوتيات,"Schmerzschwelle, <in der Elektroakustik> f",threshold of pain (in electroacoustics),umbral de audición dolorosa,kipukynnys,"seuil d'audition douloureuse, m",soglia di dolore,"痛覚域値, <聴覚の>","최소 통증치, <전기 음향학>",próg słyszenia bolesnegopróg bólu,limiar de dor (em acústica),smärtgräns,"痛阈, <电声学中的>"
801-29-23,normal threshold of pain,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-23,مبدئ الألم العادي,"Normalschmerzschwelle, f",normal threshold of pain,umbral normal de audición dolorosa,normaali kipukynnys,"seuil normal d'audition douloureuse, m",soglia di dolore normale,正常痛覚域値,정규 최소 통층치,próg słyszenia bolesnego normalny próg bólu normalny,limiar normal de dor (em acústica),normal smärtgräns,正常痛阈
801-29-24,hearing threshold level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-24,مستوى مبدئ السمع - فقدان السمع,"Hörschwellenpegel, mHörverlust, m",hearing threshold levelhearing loss (deprecated in this sense),pérdida de audición,kuulonalenema,"perte d'audition, f",perdita uditiva,聴力損失聴覚域値レベル,청력 문턱 값,ubytek słuchupoziom progu słyszenia,perda de audibilidade,hörförlust,听阈级
801-29-25,hearing level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-25,مستوى السمع,"Hörpegel, m",hearing level,nivel técnico de audición,kuulokynnystaso,"niveau supraliminaire de pression acoustique, m",livello normalizzato di sensazione uditiva,聴力レベル,청력 레벨,poziom słyszenia,nível supraliminar de pressão acústica,,听力级
801-29-26,pure tone audiogram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-26,مخطط سمعي لنغمة نقية,"Tonaudiogramm, n",pure tone audiogram,audiograma tonal,äänesaudiogrammi,"audiogramme tonal, m",audiogramma per suoni puri,純音オージオグラム,순음청력도,audiogram tonalny,audiograma tonal,tonaudiogram,纯音听力图
801-29-27,auditory sensation area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-27,منطقة الإحساس السمعي,"Hörfläche, f",auditory sensation area,área de audición,kuuloalue,"aire d'audition, f",area di sensazione uditiva,聴野,청각 감지 영역,powierzchnia słyszalności obszar słyszalności,área de audibilidade,hörområde,听觉区域
801-29-28,normal auditory sensation area,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-28,منطقة الإحساسِ السمعيةِ العادية,"Normalhörfläche, f",normal auditory sensation area,área normal de audición,normaali kuuloalue,"aire normale d'audition, f",area di sensazione normale,正常聴野,정규 가청범위,powierzchnia słyszalności normalna,área normal de audibilidade,normalt hörområde,正常听觉区域
801-29-29,sensation level,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-29,مستوى الإحساسِ,"Hörempfindungspegel, m",sensation levellevel above threshold,nivel de sensación,aistimustaso,"niveau de sensation, m",livello di sensazione uditiva,域値上レベル感覚レベル,지각 레벨감각 레벨,poziom wrażenia,nível de sensação,hörselnivånivå över hörtröskel,感觉级超阈级
801-29-30,recruitment,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-30,تجنيد سمعي,"Rekruitment, n",recruitment,incremento auditivo,kuuluvuuden tasoittuminenäänekkyyden tasoittuminen,"recrutement auditif, m",reclutamento,リクルートメント補充,점증,zwiększenie głośności nienormalnezwiększenie głośnościprzerost głośności nienormalnyprzerost głośności,incremento auditivo,rekruitrnent,声响高敏
801-29-31,masking,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-31,حجب,"Verdeckung, fMaskierung, f",masking,efecto de enmascaramiento,peittoilmiö,"effet de masque, m",mascheramento,マスキング,마스킹,maskowanie zagłuszanie (nie zalecane w tym sensie),mascaramentoefeito de máscara,maskering,掩蔽
801-29-32,masking audiogram,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-32,مخطط سمعي للحجب,"Mithörschwellen-Audiogramm, n",masking audiogram,audiograma de un efecto de enmascaramiento,peittoaudiogrammi,"audiogramme d'un effet de masque, m",audiogramma di mascheramento,マスキングオージオグラム,마스킹 청력도,audiogram efektu maskowania,audiograma de mascaramentoaudiograma de efeito de máscara,maskeringsaudiogram,声屏蔽听力图
801-29-33,auditory critical band,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-33,نطاق سمعي حرج,"Frequenzgruppe, fkritisches Frequenzband, n",auditory critical band,banda crítica,kriittinen kaistanleveys,"bande critique, f",banda critica,"臨界帯域, <聴覚の>",청각 임계 대역,pasmo krytyczne,banda crítica,kritiskt frekvensband,听觉临界频带
801-29-34,detection (in acoustics),https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-34,كشف (في الصوتيات),"Wahrnehmung, <in der Akustik> f",detection (in acoustics),detección (acústica),havaitseminen,détection (acoustique) f,rivelazione,"検出, <音の>","검출, <음향>탐지",detekcja (sygnału akustycznego) detekcjarozpoznanie sygnału akustycznegorozpoznanie,detecção (acústica),varseblivning,"检出, <声学中的>"
801-29-35,detection differential,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-35,التباين في الكشف,"Unterschiedsschwelle, f",detection differentialrecognition differential,diferencia de deteccióndiferencia de reconocimiento,peittokynnys,"différence de détection, fdifférence de reconnaissance, f",soglia differenziale,検出レベル差認識ディファレンシャル,검파 차분인지 차이,detekcja różnicowarozpoznanie różnicowe,diferença de detecçãodiferença de reconhecimento,skillnadströskel,检出差识别差
801-29-36,difference limen for loudness,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-36,بداية شعور مختلفة للصخب,"Lautheitsunterschiedsschwelle, f",difference limen for loudness,umbral diferencial para la sonoridad,äänekkyyden erotuskynnys,"seuil différentiel pour la sonie, m",soglia di sensazione differenziale,音の大きさの弁別限,음세기 식별력,próg różnicy głośności,limiar diferencial para a sonia,skillnadströskel för hörstyrka,响度差阈
801-29-37,difference limen for pitch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-37,بداية شعور مختلفة للخطوة,"Tonhöhen-Unterschiedsschwelle, f",difference limen for pitch,umbral diferencial para la tonalidad,sävelkorkeuden erotuskynnys,"seuil différentiel pour la tonie, m",soglia differenziale di altezza,音の高さの弁別限,음높이 식별력,próg różnicy wysokości dźwięku,limiar diferencial para o tom,skillnadströskel för tonhöjd,音调差阈
801-29-38,relative difference limen for frequency,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-38,بداية شعور مختلفة نسبية للتردد,"Unterschiedsschwelle für relative Frequenzänderungen, f",relative difference limen for frequency,umbral diferencial relativo de frecuencia,taajuuden erotuskynnys,"seuil différentiel pour la fréquence, m",soglia differenziale di frequenza,音の高さの弁別比,주파수 상대 식별력,próg różnicy częstotliwości względny,limiar diferencial para a frequência,relativ frekvensskillnadströskel,相对频率差阈
801-29-39,aural harmonic,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-39,توافُقِية سمعية,"subjektive Harmonische, f",aural harmonic,armónica subjetiva,kuulosyntyinen harmoninenkuulosyntyinen harmoninen osasävel,"harmonique subjectif, m",armonica soggettiva,聴覚高調波,가청 배음청각 조파음,ton harmoniczny subiektywny,harmónica subjectiva,subjektiv delton,听觉谐音
801-29-40,electrophonic effect,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-40,تأثير كهر وصوتيظاهرة كهروضوئية,"elektrophonischer Effekt, m",electrophonic effect,efecto electrofónico,elektrofoninen ilmiö,"effet électrophonique, m",effetto elettrofonico,電気音効果,전자음 효과,efekt elektrofoniczny,efeito electrofónico,elektrofonisk effekt,电响效应
801-29-41,instantaneous speech power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-41,قدرة الحديث اللحظية,"Augenblickswert der Sprechleistung, m",instantaneous speech power,potencia vocal instantánea,hetkellinen puheäänen teho,"puissance vocale instantanée, f",potenza vocale istantanea,瞬時音声パワー,순시 음전력,moc mowy chwilowa,potência vocal instantânea,momentan taleffekt,瞬时语音功率
801-29-42,peak speech power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-42,قدرة الحديث القصوى,"Spitzensprechleistung, f",peak speech power,potencia vocal de crestapunta de potencia vocal,puheäänen huipputeho,"puissance vocale de crête, fpointe de puissance vocale, f",potenza vocale di cresta,最大音声パワー,첨두 음전력,moc mowy szczytowa,potência vocal de pico,toppvärde för taleffekt,峰值语音功率
801-29-43,average speech power,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-43,قدرة الحديث المتوسطة,"durchschnittliche Sprachleistung, f",average speech power,potencia vocal media,keskimääräinen puheäänen teho,"puissance vocale moyenne, f",potenza vocale media,平均音声パワー,평균 음성 전력,moc mowy średnia,potência vocal média,medelvärde för taleffekt,平均语音功率
801-29-44,formant,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-44,تشكيل موجي مميز,"Formant, m",formant,formante,formantti,"formant, mzone formante, f",formante,ホルマント,형성음포먼트,formant,formante,formant,共振峰
801-29-45,articulation,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-45,فصاحة,"Verständlichkeit, f",articulationintelligibility,índice de inteligibilidadíndice de nitidez fonética,tajuttavuus,"indice de netteté phonétique, mindice d'intelligibilité, m",indice di intellegibilità,了解度明りょう度,명료도,wyrazistość zrozumiałość,(índice de) inteligibilidade(índice de) nitidez fonética,taluppfattbarhet,清晰度可懂度
801-29-46,threshold of speech intelligibility,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-29-46,عتبة وضوح الحديث,"Sprachverständlichkeitsschwelle, f",threshold of speech intelligibility,umbral de inteligibilidad vocal,puheentajuttavuuskynnys,"seuil d'intelligibilité vocale, m",soglia di intellegibilità,音声了解度の域値,음 명료도 문턱 값,próg zrozumiałości mowy,limiar de inteligibilidade vocal,uppfattbarhetströskel för tal,语音可懂度阈
801-30-01,fundamental tone,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=801-30-01,نغمة أساسية,"Grundton, m",fundamental tonefundamental,tono fundamental,perussävel,"son fondamental, mfondamental, m",fondamentale,基礎音基音,기본음,ton podstawowy,som fundamentalfundamental,grundton,基音
